User_ID,Product_ID,Category,Brand,User_Age,User_Gender,User_Location,Device_Type,Session_Duration_Min,Pages_Viewed,Time_of_Day,Previous_Purchases,User_Rating,Product_Price,Discount_Applied,Graph_Similarity_Score,Federated_Cluster_ID,Local_Model_Accuracy,Global_Model_Weight,Personalization_Factor,Purchase_Probability,Recommended
U0294,P0085,Clothing,BrandC,46,Female,Urban,Desktop,22.67,13,Night,47,2,491.62,0,0.992,3,0.638,0.438,0.631,0.672,1
U0159,P0129,Electronics,BrandD,57,Other,Urban,Tablet,54.92,10,Afternoon,34,4,291.93,0,0.488,10,0.727,0.856,0.493,0.682,1
U0228,P0008,Home & Kitchen,BrandA,43,Male,Urban,Mobile,22.73,18,Evening,22,4,5.54,0,0.883,10,0.803,0.969,0.122,0.702,1
U0216,P0157,Toys,BrandA,47,Female,Urban,Desktop,23.03,4,Afternoon,46,3,450.82,0,0.907,6,0.668,0.492,0.932,0.781,1
U0184,P0096,Beauty,BrandC,34,Male,Suburban,Mobile,23.63,8,Morning,16,2,287.27,0,0.852,4,0.881,0.603,0.11,0.589,0
U0015,P0102,Toys,BrandE,37,Male,Suburban,Mobile,50.36,11,Evening,45,3,186.17,0,0.142,1,0.864,0.666,0.62,0.605,1
U0157,P0005,Toys,BrandB,33,Male,Rural,Mobile,39.4,17,Night,6,5,415.45,1,0.953,1,0.844,0.941,0.966,0.853,1
U0136,P0086,Clothing,BrandC,63,Other,Rural,Tablet,37.24,18,Evening,15,2,202.92,0,0.216,5,0.771,0.331,0.314,0.48,0
U0261,P0175,Home & Kitchen,BrandD,60,Female,Urban,Desktop,20.71,11,Night,39,5,21.85,1,0.131,8,0.728,0.65,0.329,0.538,0
U0157,P0034,Books,BrandD,24,Other,Suburban,Desktop,49.26,16,Morning,35,1,411.43,0,0.473,1,0.731,0.392,0.1,0.421,0
U0047,P0193,Toys,BrandA,33,Other,Urban,Desktop,3.26,12,Morning,19,3,275.2,0,0.275,2,0.776,0.295,0.16,0.522,0
U0173,P0055,Toys,BrandD,62,Male,Urban,Desktop,52.38,13,Evening,23,4,172.38,0,0.266,7,0.627,0.176,0.14,0.547,0
U0130,P0119,Sports,BrandC,64,Male,Suburban,Tablet,31.25,16,Afternoon,46,2,129.19,1,0.359,8,0.839,0.659,0.84,0.528,0
U0095,P0171,Clothing,BrandD,44,Female,Urban,Desktop,24.5,1,Evening,4,3,298.93,0,0.324,3,0.723,0.894,0.853,0.66,1
U0115,P0158,Clothing,BrandC,40,Female,Urban,Tablet,30.33,16,Evening,44,4,107.98,0,0.716,8,0.679,0.416,0.754,0.77,1
U0243,P0114,Books,BrandB,41,Male,Urban,Mobile,40.38,15,Morning,5,1,165.31,0,0.268,1,0.697,0.597,0.417,0.436,0
U0292,P0145,Beauty,BrandA,26,Male,Suburban,Mobile,1.75,6,Night,27,2,320.08,1,0.589,9,0.663,0.678,0.839,0.538,0
U0282,P0026,Electronics,BrandD,52,Female,Suburban,Mobile,52.42,12,Evening,4,5,441.36,0,0.988,2,0.916,0.473,0.586,0.898,1
U0299,P0136,Sports,BrandC,37,Female,Urban,Mobile,27.36,8,Afternoon,48,1,268.78,0,0.489,2,0.659,0.913,0.374,0.464,0
U0283,P0047,Clothing,BrandE,54,Male,Rural,Mobile,21.24,7,Morning,38,4,380.76,0,0.678,4,0.909,0.426,0.494,0.756,1
U0069,P0113,Sports,BrandA,59,Female,Urban,Mobile,9.16,2,Evening,37,2,382.71,1,0.972,10,0.8,0.213,0.159,0.506,0
U0148,P0076,Clothing,BrandB,34,Female,Urban,Desktop,26.93,12,Evening,1,2,333.86,1,0.224,3,0.904,0.23,0.95,0.536,0
U0011,P0072,Sports,BrandC,64,Female,Suburban,Mobile,30.28,14,Afternoon,42,1,126.69,0,0.477,4,0.766,0.902,0.657,0.54,0
U0254,P0089,Home & Kitchen,BrandB,48,Male,Suburban,Mobile,24.82,16,Evening,38,2,434.06,0,0.865,6,0.925,0.989,0.758,0.73,1
U0038,P0046,Toys,BrandB,25,Female,Rural,Mobile,41.04,11,Evening,20,4,220.96,1,0.939,7,0.674,0.36,0.709,0.704,1
U0134,P0196,Clothing,BrandD,32,Male,Urban,Tablet,25.83,9,Evening,39,1,26.88,1,0.641,5,0.794,0.229,0.701,0.487,0
U0200,P0033,Sports,BrandD,48,Male,Suburban,Mobile,57.72,10,Evening,36,5,126.08,0,0.229,2,0.644,0.534,0.116,0.598,0
U0023,P0001,Electronics,BrandC,47,Female,Suburban,Mobile,36.36,17,Afternoon,17,1,383.95,1,0.911,3,0.757,0.739,0.573,0.508,0
U0218,P0147,Home & Kitchen,BrandE,63,Female,Rural,Desktop,48.64,12,Evening,47,1,39.22,0,0.257,10,0.799,0.651,0.84,0.539,0
U0141,P0031,Home & Kitchen,BrandC,37,Male,Urban,Desktop,7.45,6,Evening,45,5,77.95,0,0.418,3,0.812,0.956,0.14,0.674,1
U0104,P0142,Electronics,BrandE,56,Female,Suburban,Mobile,24.44,19,Evening,11,4,348.64,1,0.438,5,0.728,0.836,0.961,0.665,1
U0210,P0053,Sports,BrandB,29,Female,Suburban,Mobile,20.87,11,Morning,16,3,446.84,0,0.503,5,0.627,0.882,0.482,0.602,1
U0111,P0048,Books,BrandA,34,Female,Urban,Mobile,34.6,9,Afternoon,36,3,318.7,1,0.811,4,0.829,0.588,0.361,0.58,0
U0104,P0069,Electronics,BrandC,59,Female,Urban,Tablet,51.81,6,Morning,45,5,115.03,0,0.822,8,0.771,0.395,0.579,0.834,1
U0171,P0105,Sports,BrandC,47,Female,Urban,Mobile,5.62,16,Morning,37,4,31.44,0,0.748,6,0.648,0.732,0.821,0.783,1
U0133,P0090,Electronics,BrandE,46,Female,Suburban,Mobile,5.28,16,Afternoon,14,2,309.49,1,0.12,6,0.928,0.495,0.527,0.435,0
U0293,P0190,Electronics,BrandB,36,Male,Rural,Mobile,51.17,6,Morning,6,5,28.46,0,0.608,1,0.934,0.359,0.681,0.845,1
U0127,P0194,Clothing,BrandB,63,Male,Suburban,Mobile,13.56,5,Morning,13,3,308.3,0,0.773,6,0.9,0.237,0.55,0.725,1
U0106,P0192,Sports,BrandE,28,Male,Suburban,Desktop,40.46,4,Morning,49,4,116.66,1,0.5,3,0.895,0.575,0.668,0.653,1
U0092,P0198,Books,BrandB,51,Female,Suburban,Mobile,33.03,2,Afternoon,0,1,452.8,0,0.95,6,0.635,0.635,0.224,0.522,0
U0287,P0063,Toys,BrandD,24,Female,Urban,Mobile,50.14,6,Evening,37,4,240.17,0,0.841,10,0.948,0.612,0.135,0.725,1
U0051,P0073,Clothing,BrandA,61,Male,Urban,Mobile,8.38,9,Night,2,4,115.85,1,0.674,6,0.74,0.205,0.223,0.567,0
U0029,P0161,Electronics,BrandC,51,Male,Urban,Mobile,8.66,17,Night,36,3,427.31,0,0.156,2,0.657,0.613,0.357,0.514,0
U0296,P0169,Toys,BrandA,37,Female,Urban,Mobile,33.85,14,Afternoon,43,3,130.75,1,0.687,1,0.884,0.252,0.328,0.56,0
U0297,P0089,Beauty,BrandC,55,Male,Urban,Desktop,56.84,7,Night,30,2,156.77,1,0.92,3,0.679,0.697,0.654,0.571,0
U0214,P0176,Toys,BrandD,41,Female,Suburban,Desktop,25.48,19,Afternoon,42,2,417.97,0,0.442,5,0.784,0.486,0.51,0.567,0
U0267,P0013,Electronics,BrandB,27,Male,Urban,Tablet,20.29,1,Afternoon,12,5,157.85,0,0.854,4,0.645,0.864,0.135,0.727,1
U0257,P0073,Electronics,BrandE,49,Female,Urban,Desktop,36.79,15,Night,47,1,208.03,1,0.382,7,0.766,0.8,0.131,0.316,0
U0101,P0077,Sports,BrandD,32,Other,Urban,Desktop,55.9,18,Morning,17,2,177.09,0,0.613,4,0.795,0.752,0.182,0.538,0
U0110,P0159,Sports,BrandA,54,Male,Urban,Mobile,50.38,3,Evening,16,3,62.62,0,0.684,8,0.756,0.731,0.418,0.652,1
U0182,P0068,Clothing,BrandE,37,Female,Rural,Desktop,59.73,18,Night,16,4,24.25,0,0.71,7,0.624,0.604,0.106,0.628,1
U0001,P0098,Books,BrandB,20,Male,Rural,Desktop,2.33,2,Night,10,5,363.65,0,0.894,10,0.77,0.155,0.545,0.842,1
U0055,P0125,Clothing,BrandD,54,Female,Suburban,Desktop,7.66,10,Night,19,2,324.34,0,0.311,9,0.764,0.69,0.425,0.52,0
U0149,P0102,Home & Kitchen,BrandE,57,Female,Urban,Mobile,36.96,11,Night,9,4,144.77,1,0.336,1,0.692,0.52,0.6,0.566,0
U0137,P0132,Electronics,BrandD,25,Male,Suburban,Mobile,49.41,3,Afternoon,28,4,151.32,1,0.734,5,0.923,0.523,0.749,0.721,1
U0202,P0102,Toys,BrandD,57,Female,Rural,Desktop,17.83,7,Afternoon,47,2,472.78,0,0.259,4,0.746,0.441,0.326,0.486,0
U0117,P0019,Beauty,BrandB,61,Female,Suburban,Desktop,15.11,8,Evening,33,1,493.9,0,0.518,6,0.902,0.936,0.241,0.492,0
U0154,P0198,Electronics,BrandC,40,Male,Urban,Tablet,47.43,19,Evening,16,1,239.35,0,0.118,1,0.638,0.325,0.35,0.381,0
U0291,P0082,Electronics,BrandE,57,Male,Suburban,Mobile,4.33,18,Night,41,5,402.21,0,0.227,6,0.712,0.385,0.102,0.608,1
U0063,P0141,Clothing,BrandB,28,Female,Rural,Mobile,22.79,13,Night,12,1,369.66,1,0.711,1,0.662,0.967,0.208,0.376,0
U0244,P0023,Beauty,BrandD,63,Female,Suburban,Mobile,30.84,13,Night,43,5,152.17,1,0.773,1,0.743,0.829,0.776,0.758,1
U0025,P0083,Beauty,BrandB,25,Female,Suburban,Desktop,34.06,19,Evening,46,3,33.99,1,0.204,8,0.639,0.113,0.301,0.409,0
U0090,P0109,Beauty,BrandC,46,Female,Urban,Mobile,43.99,12,Night,38,2,75.57,0,0.305,2,0.754,0.915,0.995,0.631,1
U0075,P0075,Clothing,BrandE,47,Female,Suburban,Mobile,21.94,17,Morning,26,4,419.96,0,0.189,10,0.724,0.304,0.251,0.573,0
U0294,P0129,Electronics,BrandC,27,Male,Urban,Tablet,37.15,12,Evening,25,5,366.95,0,0.49,6,0.678,0.735,0.81,0.796,1
U0210,P0088,Clothing,BrandA,56,Female,Suburban,Mobile,35.54,13,Morning,27,1,333.85,0,0.214,6,0.825,0.598,0.735,0.515,0
U0017,P0054,Sports,BrandE,45,Other,Urban,Desktop,33.31,12,Night,12,5,69.67,0,0.494,6,0.933,0.583,0.39,0.763,1
U0128,P0199,Sports,BrandC,53,Female,Urban,Mobile,38.79,19,Afternoon,11,5,321.77,1,0.759,8,0.672,0.746,0.398,0.666,1
U0251,P0089,Clothing,BrandD,30,Male,Urban,Desktop,16.31,14,Morning,43,1,387.22,1,0.715,4,0.849,0.286,0.607,0.494,0
U0179,P0143,Beauty,BrandE,49,Male,Suburban,Mobile,5.99,7,Evening,27,1,431.0,1,0.352,3,0.86,0.243,0.867,0.476,0
U0182,P0065,Electronics,BrandE,53,Male,Urban,Tablet,8.04,13,Morning,1,2,11.55,1,0.706,6,0.774,0.687,0.448,0.506,0
U0152,P0076,Clothing,BrandB,54,Male,Suburban,Tablet,14.25,6,Evening,36,4,343.82,0,0.935,4,0.914,0.362,0.155,0.741,1
U0025,P0199,Clothing,BrandD,43,Male,Suburban,Mobile,30.51,19,Night,33,2,14.45,0,0.413,2,0.938,0.977,0.437,0.578,0
U0180,P0143,Clothing,BrandA,39,Female,Urban,Mobile,50.59,19,Morning,22,2,354.9,0,0.396,6,0.727,0.506,0.287,0.502,0
U0198,P0149,Home & Kitchen,BrandC,21,Female,Urban,Mobile,42.38,4,Afternoon,44,1,319.63,0,0.614,10,0.828,0.2,0.945,0.637,1
U0161,P0147,Sports,BrandB,48,Male,Urban,Desktop,47.55,19,Morning,28,1,78.43,0,0.321,5,0.832,0.717,0.728,0.536,0
U0177,P0060,Toys,BrandC,35,Female,Rural,Desktop,21.71,9,Afternoon,34,4,384.23,1,0.686,9,0.741,0.376,0.146,0.555,0
U0285,P0093,Beauty,BrandA,55,Male,Suburban,Mobile,24.87,16,Evening,10,5,38.83,0,0.849,6,0.711,0.234,0.364,0.785,1
U0063,P0161,Books,BrandA,41,Male,Urban,Desktop,24.23,4,Night,47,2,414.07,0,0.513,3,0.927,0.481,0.145,0.537,0
U0150,P0049,Toys,BrandE,40,Male,Urban,Mobile,12.32,6,Night,32,4,134.65,0,0.712,5,0.876,0.968,0.847,0.827,1
U0154,P0035,Beauty,BrandA,39,Female,Suburban,Desktop,4.61,8,Afternoon,10,2,345.98,0,0.687,10,0.64,0.47,0.916,0.669,1
U0156,P0172,Books,BrandC,19,Male,Rural,Tablet,35.86,16,Evening,8,5,462.23,0,0.135,8,0.642,0.413,0.201,0.596,0
U0049,P0102,Home & Kitchen,BrandD,48,Male,Rural,Mobile,59.36,5,Night,13,2,173.21,0,0.265,9,0.923,0.5,0.496,0.557,0
U0084,P0011,Clothing,BrandD,28,Male,Suburban,Mobile,10.84,10,Evening,8,3,253.93,0,0.904,8,0.628,0.111,0.939,0.774,1
U0177,P0099,Home & Kitchen,BrandE,45,Female,Urban,Mobile,3.75,13,Afternoon,38,4,234.24,1,0.945,3,0.841,0.22,0.231,0.643,1
U0148,P0200,Home & Kitchen,BrandC,63,Male,Urban,Mobile,46.99,14,Afternoon,47,1,83.02,0,0.802,9,0.679,0.865,0.363,0.529,0
U0118,P0110,Toys,BrandC,49,Female,Urban,Mobile,15.9,7,Morning,2,2,297.2,0,0.929,3,0.612,0.98,0.374,0.603,1
U0063,P0074,Electronics,BrandA,22,Female,Urban,Mobile,49.95,6,Night,28,4,372.79,0,0.376,8,0.621,0.242,0.127,0.565,0
U0189,P0194,Toys,BrandC,55,Female,Urban,Mobile,42.53,7,Night,18,4,458.85,1,0.323,10,0.731,0.582,0.133,0.477,0
U0049,P0174,Sports,BrandB,27,Other,Urban,Mobile,56.79,5,Morning,35,2,426.15,0,0.446,9,0.627,0.97,0.958,0.626,1
U0257,P0009,Books,BrandA,57,Male,Urban,Mobile,25.13,18,Afternoon,31,1,257.46,1,0.15,7,0.809,0.241,0.614,0.375,0
U0224,P0003,Clothing,BrandB,63,Male,Rural,Mobile,40.06,12,Afternoon,6,1,360.91,1,0.829,4,0.827,0.268,0.376,0.466,0
U0141,P0085,Toys,BrandE,41,Female,Suburban,Mobile,28.43,6,Afternoon,27,2,401.39,1,0.986,10,0.731,0.934,0.441,0.552,0
U0215,P0026,Books,BrandD,52,Female,Rural,Desktop,38.2,1,Afternoon,43,4,249.28,0,0.842,9,0.86,0.735,0.743,0.829,1
U0211,P0072,Beauty,BrandE,61,Female,Suburban,Desktop,27.53,4,Evening,17,1,62.14,0,0.599,3,0.772,0.237,0.43,0.52,0
U0032,P0048,Books,BrandD,40,Female,Urban,Mobile,12.13,19,Night,4,2,221.78,0,0.366,3,0.751,0.454,0.305,0.504,0
U0158,P0194,Beauty,BrandE,34,Female,Suburban,Mobile,30.97,12,Night,22,2,422.03,0,0.278,2,0.742,0.151,0.192,0.462,0
U0285,P0198,Toys,BrandC,18,Other,Urban,Desktop,32.19,15,Afternoon,21,2,300.34,0,0.428,10,0.751,0.489,0.756,0.607,1
